,country_name,date,confirmed_cases,deaths,stringency_index
2985,United Kingdom,2020-08-27,328846.0,41465.0,64.35
2986,United Kingdom,2020-08-28,330368.0,41477.0,64.35
2987,United Kingdom,2020-08-29,331644.0,41486.0,64.35
2988,United Kingdom,2020-08-30,332752.0,41498.0,64.35
2989,United Kingdom,2020-08-31,334467.0,41499.0,64.35
2990,United Kingdom,2020-09-01,335873.0,41501.0,62.5
2991,United Kingdom,2020-09-02,337168.0,41504.0,62.5
2992,United Kingdom,2020-09-03,338676.0,41514.0,62.5
2993,United Kingdom,2020-09-04,340411.0,41527.0,62.5
2994,United Kingdom,2020-09-05,342351.0,41537.0,62.5
2995,United Kingdom,2020-09-06,344164.0,41549.0,62.5
2996,United Kingdom,2020-09-07,347152.0,41551.0,62.5
2997,United Kingdom,2020-09-08,350100.0,41554.0,62.5
2998,United Kingdom,2020-09-09,352560.0,41586.0,62.5
2999,United Kingdom,2020-09-10,355219.0,41594.0,62.5
3000,United Kingdom,2020-09-11,358138.0,41608.0,62.5
3001,United Kingdom,2020-09-12,361677.0,41614.0,62.5
3002,United Kingdom,2020-09-13,365174.0,41623.0,62.5
6654,United Kingdom,2020-01-01,0.0,0.0,0.0
6655,United Kingdom,2020-01-02,0.0,0.0,0.0
6656,United Kingdom,2020-01-03,0.0,0.0,0.0
6657,United Kingdom,2020-01-04,0.0,0.0,0.0
6658,United Kingdom,2020-01-05,0.0,0.0,0.0
6659,United Kingdom,2020-01-06,0.0,0.0,0.0
6660,United Kingdom,2020-01-07,0.0,0.0,0.0
6661,United Kingdom,2020-01-08,0.0,0.0,0.0
6662,United Kingdom,2020-01-09,0.0,0.0,0.0
6663,United Kingdom,2020-01-10,0.0,0.0,0.0
6664,United Kingdom,2020-01-11,0.0,0.0,0.0
6665,United Kingdom,2020-01-12,0.0,0.0,0.0
6666,United Kingdom,2020-01-13,0.0,0.0,0.0
6667,United Kingdom,2020-01-14,0.0,0.0,0.0
6668,United Kingdom,2020-01-15,0.0,0.0,0.0
6669,United Kingdom,2020-01-16,0.0,0.0,0.0
6670,United Kingdom,2020-01-17,0.0,0.0,0.0
6671,United Kingdom,2020-01-18,0.0,0.0,0.0
6672,United Kingdom,2020-01-19,0.0,0.0,0.0
15842,United Kingdom,2020-01-20,0.0,0.0,5.56
15843,United Kingdom,2020-01-21,0.0,0.0,5.56
15844,United Kingdom,2020-01-22,0.0,0.0,5.56
15845,United Kingdom,2020-01-23,0.0,0.0,5.56
15846,United Kingdom,2020-01-24,0.0,0.0,5.56
15847,United Kingdom,2020-01-25,0.0,0.0,5.56
15848,United Kingdom,2020-01-26,0.0,0.0,5.56
15849,United Kingdom,2020-01-27,0.0,0.0,5.56
15850,United Kingdom,2020-01-28,0.0,0.0,5.56
15851,United Kingdom,2020-01-29,0.0,0.0,5.56
15852,United Kingdom,2020-01-30,0.0,0.0,5.56
30621,United Kingdom,2020-01-31,0.0,0.0,8.33
30622,United Kingdom,2020-02-01,2.0,0.0,8.33
30623,United Kingdom,2020-02-02,2.0,0.0,11.11
30624,United Kingdom,2020-02-03,2.0,0.0,11.11
30625,United Kingdom,2020-02-04,2.0,0.0,11.11
30626,United Kingdom,2020-02-05,3.0,0.0,11.11
30627,United Kingdom,2020-02-06,3.0,0.0,11.11
30628,United Kingdom,2020-02-07,4.0,0.0,11.11
30629,United Kingdom,2020-02-08,4.0,0.0,11.11
30630,United Kingdom,2020-02-09,4.0,0.0,11.11
30631,United Kingdom,2020-02-10,8.0,0.0,11.11
30632,United Kingdom,2020-02-11,9.0,0.0,11.11
30633,United Kingdom,2020-02-12,9.0,0.0,11.11
30634,United Kingdom,2020-02-13,10.0,0.0,11.11
30635,United Kingdom,2020-02-14,10.0,0.0,11.11
30636,United Kingdom,2020-02-15,10.0,0.0,11.11
30637,United Kingdom,2020-02-16,10.0,0.0,11.11
30638,United Kingdom,2020-02-17,10.0,0.0,11.11
30639,United Kingdom,2020-02-18,10.0,0.0,11.11
30640,United Kingdom,2020-02-19,10.0,0.0,11.11
30641,United Kingdom,2020-02-20,10.0,0.0,11.11
