2020-08-01,BG,-23,37,15,-23,-3
2020-08-02,BG,-15,82,-1,-15,-7
2020-08-03,BG,-12,55,1,-27,-1
2020-08-04,BG,-16,42,0,-29,0
2020-08-05,BG,-16,35,-5,-30,1
2020-08-06,BG,-11,56,-2,-29,-1
2020-08-07,BG,-19,27,-11,-29,0
2020-08-08,BG,-20,19,-5,-19,-2
2020-08-09,BG,-15,80,-5,-12,-6
2020-08-10,BG,-7,68,-4,-30,-1
2020-08-11,BG,-11,50,-6,-31,0
2020-08-12,BG,-8,62,-3,-31,0
2020-08-13,BG,-5,70,-4,-32,-1
2020-08-14,BG,-10,48,-1,-32,-1
2020-08-15,BG,-21,26,-8,-33,-2
2020-08-16,BG,-14,67,0,-15,-6
2020-08-17,BG,-7,68,-2,-33,-1
2020-08-18,BG,-10,53,-2,-34,1
2020-08-19,BG,-5,67,-7,-35,0
2020-08-20,BG,-8,81,-6,-35,-1
2020-08-21,BG,-13,54,-5,-35,-1
2020-08-22,BG,-19,55,7,-24,-4
2020-08-23,BG,-14,83,11,-17,-8
2020-08-24,BG,-8,65,-9,-29,-1
2020-08-25,BG,-14,31,-6,-32,1
2020-08-26,BG,-1,79,-1,-30,-1
2020-08-27,BG,-4,92,0,-30,-2
2020-08-28,BG,-7,65,-8,-31,-2
2020-08-29,BG,-12,58,-5,-23,-5
2020-08-30,BG,-9,96,0,-16,-8
2020-08-31,BG,-5,76,-5,-27,-2
2020-09-01,BG,-6,57,-2,-27,-1
2020-09-02,BG,-6,74,-5,-27,-2
2020-09-03,BG,-3,83,-3,-28,-3
2020-09-04,BG,-6,56,-10,-28,-2
2020-09-05,BG,2,71,10,-22,-4
2020-09-06,BG,12,148,3,-17,-7
2020-09-07,BG,2,110,-16,-51,3
2020-09-08,BG,0,68,-6,-27,-2
2020-09-09,BG,3,90,-6,-27,-2
2020-09-10,BG,5,100,-6,-27,-4
2020-09-11,BG,-2,69,-6,-29,-5
2020-02-15,BG,0,-23,2,2,1
2020-02-16,BG,13,37,12,4,-2
2020-02-17,BG,5,1,7,4,-1
2020-02-18,BG,5,16,7,4,-1
2020-02-19,BG,5,6,5,4,-1
2020-02-20,BG,-6,-29,-3,3,0
2020-02-21,BG,3,-7,5,3,-1
2020-02-22,BG,-2,-37,-3,1,1
2020-02-23,BG,12,40,12,3,-2
2020-02-24,BG,2,3,8,4,-1
2020-02-25,BG,5,26,5,4,-1
2020-02-26,BG,10,25,7,3,-1
2020-02-27,BG,0,-3,4,4,-1
2020-02-28,BG,5,12,7,2,-2
2020-02-29,BG,0,-27,3,1,1
2020-03-01,BG,14,63,17,8,-2
2020-03-02,BG,11,48,7,-3,-1
2020-03-03,BG,8,114,-17,-52,8
2020-03-04,BG,10,32,11,-11,1
2020-03-05,BG,7,3,7,-11,1
2020-03-06,BG,11,25,12,-11,1
2020-03-07,BG,11,28,11,5,-2
2020-03-08,BG,24,29,17,8,-3
2020-03-09,BG,6,26,2,-13,1
2020-03-10,BG,0,4,-1,-14,3
2020-03-11,BG,7,30,5,-13,2
2020-03-12,BG,7,45,7,3,-2
2020-03-13,BG,-4,29,2,-13,2
2020-03-14,BG,-45,-27,-15,-16,6
2020-03-15,BG,-67,-65,-36,-30,8
2020-03-16,BG,-45,-24,-32,-33,12
2020-03-17,BG,-49,-15,-36,-38,13
2020-03-18,BG,-49,-20,-37,-40,14
2020-03-19,BG,-49,0,-37,-40,13
2020-03-20,BG,-50,-15,-42,-41,15
2020-03-21,BG,-63,-53,-52,-32,13
2020-03-22,BG,-69,-51,-53,-35,11
2020-03-23,BG,-60,-64,-54,-46,19
2020-03-24,BG,-65,-68,-58,-50,21
2020-03-25,BG,-60,-59,-57,-48,20
2020-03-26,BG,-56,-41,-51,-46,18
2020-03-27,BG,-54,-32,-52,-44,19
2020-03-28,BG,-60,-39,-51,-33,14
2020-03-29,BG,-65,-40,-51,-35,11
2020-03-30,BG,-47,-28,-46,-41,15
2020-03-31,BG,-56,-54,-48,-43,17
2020-04-01,BG,-56,-58,-51,-44,18
2020-04-02,BG,-56,-51,-51,-44,17
2020-04-03,BG,-50,-34,-45,-42,16
2020-04-04,BG,-64,-69,-53,-33,14
2020-04-05,BG,-70,-67,-60,-39,13
2020-04-06,BG,-51,-48,-51,-42,16
2020-04-07,BG,-48,-30,-40,-42,15
2020-04-08,BG,-43,-23,-45,-41,15
2020-04-09,BG,-42,-6,-39,-40,13
2020-04-10,BG,-41,-7,-38,-39,13
2020-04-11,BG,-51,-44,-38,-28,10
2020-04-12,BG,-54,-30,-40,-27,7
2020-04-13,BG,-40,-24,-45,-38,12
2020-04-14,BG,-42,-18,-38,-39,13
2020-04-15,BG,-44,-42,-44,-41,15
2020-04-16,BG,-35,-12,-31,-38,11
2020-04-17,BG,-51,-19,-60,-66,21
2020-04-18,BG,-62,-46,-49,-41,13
2020-04-19,BG,-66,-21,-48,-35,8
2020-04-20,BG,-68,-44,-67,-74,23
2020-04-21,BG,-49,-38,-37,-38,14
2020-04-22,BG,-41,-22,-38,-37,13
2020-04-23,BG,-41,-10,-33,-37,12
2020-04-24,BG,-41,-18,-40,-36,13
2020-04-25,BG,-47,-32,-30,-22,8
2020-04-26,BG,-52,-15,-35,-23,6
2020-04-27,BG,-38,0,-37,-33,11
2020-04-28,BG,-36,18,-27,-34,10
2020-04-29,BG,-33,36,-31,-34,11
2020-04-30,BG,-33,25,-27,-31,9
2020-05-01,BG,-43,49,-47,-59,15
2020-05-02,BG,-46,0,-35,-25,8
2020-05-03,BG,-47,2,-35,-22,6
2020-05-04,BG,-38,-15,-39,-33,12
2020-05-05,BG,-28,48,-24,-31,9
2020-05-06,BG,-40,32,-56,-62,16
2020-05-07,BG,-20,61,-19,-29,7
2020-05-08,BG,-18,56,-22,-27,7
2020-05-09,BG,-19,48,-6,-10,1
2020-05-10,BG,-13,117,4,-3,-2
2020-05-11,BG,-9,85,-18,-24,5
2020-05-12,BG,-12,94,-12,-24,6
2020-05-13,BG,-11,48,-17,-24,6
2020-05-14,BG,-5,101,-9,-21,4
2020-05-15,BG,-9,59,-13,-22,5
2020-05-16,BG,-8,53,6,-4,0
2020-05-17,BG,-11,72,0,-1,-2
2020-05-18,BG,-2,64,-16,-21,4
2020-05-19,BG,-5,69,-2,-21,4
2020-05-20,BG,6,91,-7,-20,4
2020-05-21,BG,-10,14,-14,-22,6
2020-05-22,BG,4,84,-6,-19,3
2020-05-23,BG,7,51,17,-3,0
2020-05-24,BG,25,181,16,8,-5
2020-05-25,BG,2,112,-29,-54,7
2020-05-26,BG,-4,62,0,-19,4
2020-05-27,BG,0,46,-9,-18,5
2020-05-28,BG,1,64,-4,-17,4
2020-05-29,BG,1,58,-6,-16,4
2020-05-30,BG,1,40,9,9,0
2020-05-31,BG,11,102,7,14,-2
2020-06-01,BG,19,100,-2,-14,1
2020-06-02,BG,-4,39,-5,-14,4
2020-06-03,BG,18,114,6,-13,1
2020-06-04,BG,17,136,9,-12,0
2020-06-05,BG,19,132,9,-13,-1
2020-06-06,BG,20,92,27,9,-4
2020-06-07,BG,31,188,33,15,-6
2020-06-08,BG,20,133,1,-13,0
2020-06-09,BG,15,140,4,-14,0
2020-06-10,BG,24,143,5,-14,0
2020-06-11,BG,15,108,8,-14,1
2020-06-12,BG,17,98,8,-14,1
2020-06-13,BG,21,93,15,10,-3
2020-06-14,BG,21,125,18,15,-3
2020-06-15,BG,23,112,-2,-13,0
2020-06-16,BG,19,124,10,-12,1
2020-06-17,BG,23,111,6,-13,1
2020-06-18,BG,29,170,17,-11,-1
2020-06-19,BG,31,169,9,-12,-2
2020-06-20,BG,36,153,34,14,-6
2020-06-21,BG,48,222,48,22,-6
2020-06-22,BG,35,208,11,-13,-1
2020-06-23,BG,28,211,23,-13,-1
2020-06-24,BG,41,197,17,-12,-1
2020-06-25,BG,39,241,28,-10,-2
2020-06-26,BG,53,266,31,-12,-3
2020-06-27,BG,58,225,68,10,-6
2020-06-28,BG,76,358,84,24,-9
2020-06-29,BG,51,276,22,-12,-3
2020-07-02,BG,66,352,56,-11,-3
2020-07-03,BG,74,349,60,-12,-4
2020-07-04,BG,85,289,111,11,-6
2020-07-05,BG,107,449,138,22,-9
2020-07-06,BG,73,360,51,-13,-3
2020-07-10,BG,90,414,93,-13,-4
2020-07-11,BG,101,338,148,15,-6
2020-07-13,BG,101,434,81,-13,-2
2020-07-17,BG,113,511,134,-12,-4
2020-07-18,BG,125,399,230,18,-6
2020-07-20,BG,129,584,126,-12,-3
2020-07-25,BG,144,460,,20,-6
2020-07-27,BG,135,622,135,-13,-2
2020-08-01,BG,153,450,,19,-6
2020-08-03,BG,155,743,137,-11,-3
2020-08-08,BG,174,492,,24,-6
2020-08-10,BG,168,747,158,-10,-3
2020-08-15,BG,172,501,,27,-7
2020-08-22,BG,163,477,,30,-7
2020-08-24,BG,157,678,137,-8,-3
2020-08-28,BG,154,653,169,-9,-4
2020-08-29,BG,150,436,216,28,-7
2020-08-31,BG,121,537,102,-6,-3
2020-09-01,BG,113,556,143,-7,-3
2020-09-04,BG,147,457,158,-9,-2
2020-09-05,BG,166,461,201,28,-7
2020-09-07,BG,140,678,87,-41,0
2020-09-08,BG,105,466,129,-8,-4
2020-09-11,BG,102,371,118,-9,-6
2020-02-15,BG,-6,-3,,-1,
2020-02-16,BG,9,24,,5,
2020-02-17,BG,4,6,,6,-1
2020-02-18,BG,5,21,,8,-1
2020-02-19,BG,-3,5,,6,0
2020-02-20,BG,-4,-8,,3,0
2020-02-21,BG,-2,-10,,2,0
2020-02-22,BG,-5,-11,,-1,
2020-02-23,BG,6,11,,7,
2020-02-24,BG,-2,-11,,5,0
2020-02-25,BG,3,5,,7,0
2020-02-26,BG,8,22,,6,-2
2020-02-27,BG,-1,3,,4,-1
2020-02-28,BG,-3,6,,3,0
2020-02-29,BG,-5,-8,,2,
2020-03-01,BG,12,10,,15,
2020-03-02,BG,9,22,,-4,-1
2020-03-03,BG,3,64,,-51,11
2020-03-04,BG,3,10,,3,-1
2020-03-05,BG,2,3,,0,0
2020-03-06,BG,6,23,,-10,2
2020-03-07,BG,17,35,,9,-3
2020-03-08,BG,47,40,,19,
2020-03-09,BG,4,19,,-12,1
2020-03-10,BG,-10,-11,,-12,5
2020-03-11,BG,1,20,,-11,2
2020-03-12,BG,5,25,,2,-1
2020-03-13,BG,-3,32,,-3,0
2020-03-14,BG,-43,-19,,-12,
2020-03-15,BG,-61,-43,,-19,
2020-03-16,BG,-40,-19,,-26,11
2020-03-17,BG,-45,-25,,-31,13
2020-03-18,BG,-45,-23,,-34,13
2020-03-19,BG,-46,-23,,-35,12
2020-03-20,BG,-47,-27,,-37,13
2020-03-21,BG,-61,-50,,-29,
2020-03-22,BG,-69,-58,,-30,
2020-03-23,BG,-58,-53,,-42,18
2020-03-24,BG,-61,-51,,-43,21
2020-03-25,BG,-58,-43,,-41,18
2020-03-26,BG,-53,-38,,-40,17
2020-03-27,BG,-53,-31,,-39,18
2020-03-28,BG,-59,-36,,-27,
2020-03-29,BG,-61,-38,,-19,
2020-03-30,BG,-45,-30,,-35,12
2020-03-31,BG,-51,-42,,-36,16
2020-04-01,BG,-54,-37,,-38,15
2020-04-02,BG,-49,-36,,-38,14
2020-04-03,BG,-47,-32,,-36,14
2020-04-04,BG,-58,-49,,-26,
2020-04-05,BG,-62,-53,,-24,
2020-04-06,BG,-43,-31,,-36,13
2020-04-07,BG,-41,-26,,-33,13
2020-04-08,BG,-40,-20,,-33,11
2020-04-09,BG,-38,-18,,-35,10
2020-04-10,BG,-37,-10,,-34,11
2020-04-11,BG,-48,-29,,-22,
2020-04-12,BG,-50,-22,,-13,
2020-04-13,BG,-37,-11,,-35,11
2020-04-14,BG,-38,-14,,-33,11
2020-04-15,BG,-33,-10,,-33,11
2020-04-16,BG,-29,-10,,-34,9
2020-04-17,BG,-49,-12,,-62,19
2020-04-18,BG,-55,-34,,-35,
2020-04-19,BG,-59,-31,,-22,
2020-04-20,BG,-65,-29,,-69,
2020-04-21,BG,-36,-24,,-29,12
2020-04-22,BG,-34,-10,,-30,10
2020-04-23,BG,-33,-8,,-30,10
